productkey,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category
1419,the_phone_company_touch_screen_phones_5wireonwall_m508_black,the_phone_company,black,118.65,258.0,503,touch_screen_phones,5,cell_phones
1420,the_phone_company_finger_touch_screen_phones_m30_black,the_phone_company,black,91.51,199.0,503,touch_screen_phones,5,cell_phones
1421,the_phone_company_pen_touch_screen_phones26_m320_black,the_phone_company,black,133.36,290.0,503,touch_screen_phones,5,cell_phones
1422,the_phone_company_sharp_touch_screen_phones_m910_black,the_phone_company,black,138.42,301.0,503,touch_screen_phones,5,cell_phones
1423,the_phone_company_touch_screen_phones_crt_m11_black,the_phone_company,black,86.91,189.0,503,touch_screen_phones,5,cell_phones
1424,the_phone_company_touch_screen_phones_lcd_m12_black,the_phone_company,black,91.97,200.0,503,touch_screen_phones,5,cell_phones
1425,the_phone_company_touch_screen_phone_1600_tft22_l200_grey,the_phone_company,grey,175.27,529.0,503,touch_screen_phones,5,cell_phones
1426,the_phone_company_touch_screen_phone_1600_tft14_l250_grey,the_phone_company,grey,195.15,589.0,503,touch_screen_phones,5,cell_phones
1427,the_phone_company_touch_screen_phones_2622_m200_grey,the_phone_company,grey,105.77,230.0,503,touch_screen_phones,5,cell_phones
1428,the_phone_company_touch_screen_phones_2614_m250_grey,the_phone_company,grey,123.24,268.0,503,touch_screen_phones,5,cell_phones
1429,the_phone_company_touch_screen_phones_4wireonwall_m302_grey,the_phone_company,grey,132.9,289.0,503,touch_screen_phones,5,cell_phones
1430,the_phone_company_touch_screen_phones_sawbuiltin_m801_grey,the_phone_company,grey,137.5,299.0,503,touch_screen_phones,5,cell_phones
1431,the_phone_company_touch_screen_phones_5wirebuiltin_m500_grey,the_phone_company,grey,117.73,256.0,503,touch_screen_phones,5,cell_phones
1432,the_phone_company_touch_screen_phones_infrared_m901_grey,the_phone_company,grey,137.96,300.0,503,touch_screen_phones,5,cell_phones
1433,the_phone_company_touch_screen_phones_capacitive_m908_grey,the_phone_company,grey,141.64,308.0,503,touch_screen_phones,5,cell_phones
1434,the_phone_company_touch_screen_phones_4wire_builtin_m205_grey,the_phone_company,grey,123.24,268.0,503,touch_screen_phones,5,cell_phones
1435,the_phone_company_touch_screen_phones_sawonwall_m806_grey,the_phone_company,grey,134.74,293.0,503,touch_screen_phones,5,cell_phones
1436,the_phone_company_touch_screen_phones_5wireonwall_m508_grey,the_phone_company,grey,118.65,258.0,503,touch_screen_phones,5,cell_phones
1437,the_phone_company_finger_touch_screen_phones_m30_grey,the_phone_company,grey,91.51,199.0,503,touch_screen_phones,5,cell_phones
1438,the_phone_company_pen_touch_screen_phones_m320_grey,the_phone_company,grey,133.36,290.0,503,touch_screen_phones,5,cell_phones
1439,the_phone_company_sharp_touch_screen_phones_m910_grey,the_phone_company,grey,138.42,301.0,503,touch_screen_phones,5,cell_phones
1440,the_phone_company_touch_screen_phones_crt_m11_grey,the_phone_company,grey,86.91,189.0,503,touch_screen_phones,5,cell_phones
1441,the_phone_company_touch_screen_phones_lcd_m12_grey,the_phone_company,grey,91.97,200.0,503,touch_screen_phones,5,cell_phones
1442,the_phone_company_touch_screen_phone_1600_tft22_l200_gold,the_phone_company,gold,175.27,529.0,503,touch_screen_phones,5,cell_phones
1443,the_phone_company_touch_screen_phone_1600_tft14_l250_gold,the_phone_company,gold,195.15,589.0,503,touch_screen_phones,5,cell_phones
1444,the_phone_company_touch_screen_phones_2622_m200_gold,the_phone_company,gold,105.77,230.0,503,touch_screen_phones,5,cell_phones
1445,the_phone_company_touch_screen_phones_2614_m250_gold,the_phone_company,gold,123.24,268.0,503,touch_screen_phones,5,cell_phones
1446,the_phone_company_touch_screen_phones_4wireonwall_m302_gold,the_phone_company,gold,132.9,289.0,503,touch_screen_phones,5,cell_phones
1447,the_phone_company_touch_screen_phones_sawbuiltin_m801_gold,the_phone_company,gold,137.5,299.0,503,touch_screen_phones,5,cell_phones
1448,the_phone_company_touch_screen_phones_5wirebuiltin_m500_gold,the_phone_company,gold,117.73,256.0,503,touch_screen_phones,5,cell_phones
1449,the_phone_company_touch_screen_phones_infrared_m901_gold,the_phone_company,gold,137.96,300.0,503,touch_screen_phones,5,cell_phones
1450,the_phone_company_touch_screen_phones_capacitive_m908_gold,the_phone_company,gold,141.64,308.0,503,touch_screen_phones,5,cell_phones
1451,the_phone_company_touch_screen_phones_4wire_builtin_m205_gold,the_phone_company,gold,123.24,268.0,503,touch_screen_phones,5,cell_phones
1452,the_phone_company_touch_screen_phones_sawonwall_m806_gold,the_phone_company,gold,134.74,293.0,503,touch_screen_phones,5,cell_phones
1453,the_phone_company_touch_screen_phones_5wireonwall_m508_gold,the_phone_company,gold,118.65,258.0,503,touch_screen_phones,5,cell_phones
1454,the_phone_company_finger_touch_screen_phones_m30_gold,the_phone_company,gold,91.51,199.0,503,touch_screen_phones,5,cell_phones
1455,the_phone_company_pen_touch_screen_phones_m320_gold,the_phone_company,gold,133.36,290.0,503,touch_screen_phones,5,cell_phones
1456,the_phone_company_sharp_touch_screen_phones_m910_gold,the_phone_company,gold,138.42,301.0,503,touch_screen_phones,5,cell_phones
1457,the_phone_company_touch_screen_phones_crt_m11_gold,the_phone_company,gold,86.91,189.0,503,touch_screen_phones,5,cell_phones
1458,the_phone_company_touch_screen_phones_lcd_m12_gold,the_phone_company,gold,91.97,200.0,503,touch_screen_phones,5,cell_phones
1459,contoso_touch_screen_phones_5wirebuiltin_m500_black,contoso,black,117.73,256.0,503,touch_screen_phones,5,cell_phones
1460,contoso_touch_screen_phones_infrared_m901_black,contoso,black,137.96,300.0,503,touch_screen_phones,5,cell_phones
1461,contoso_touch_screen_phones_capacitive_m908_black,contoso,black,141.64,308.0,503,touch_screen_phones,5,cell_phones
1462,contoso_touch_screen_phones_4wire_builtin_m205_black,contoso,black,123.24,268.0,503,touch_screen_phones,5,cell_phones
1463,contoso_touch_screen_phones_sawonwall_m806_black,contoso,black,134.74,293.0,503,touch_screen_phones,5,cell_phones
1464,contoso_touch_screen_phones_5wireonwall_m508_black,contoso,black,118.65,258.0,503,touch_screen_phones,5,cell_phones
1465,contoso_finger_touch_screen_phones_m30_black,contoso,black,91.51,199.0,503,touch_screen_phones,5,cell_phones
1466,contoso_pen_touch_screen_phones_m320_black,contoso,black,133.36,290.0,503,touch_screen_phones,5,cell_phones
1467,contoso_sharp_touch_screen_phones_m910_black,contoso,black,138.42,301.0,503,touch_screen_phones,5,cell_phones
1468,contoso_touch_screen_phones_crt_m11_black,contoso,black,86.91,189.0,503,touch_screen_phones,5,cell_phones
1469,contoso_touch_screen_phones_lcd_m12_black,contoso,black,91.97,200.0,503,touch_screen_phones,5,cell_phones
1470,the_phone_company_smart_phones_without_camera_e100_black,the_phone_company,black,65.77,129.0,504,smart_phones_pdas,5,cell_phones
1471,the_phone_company_microsoft_windows_mobile_m200_black,the_phone_company,black,105.31,229.0,504,smart_phones_pdas,5,cell_phones
1472,the_phone_company_smart_phones_4_gb_of_memory_m300_black,the_phone_company,black,109.91,239.0,504,smart_phones_pdas,5,cell_phones
1473,the_phone_company_smart_phones_8_gb_of_memory_m400_black,the_phone_company,black,123.7,269.0,504,smart_phones_pdas,5,cell_phones
1474,the_phone_company_smart_phones_160x160_m26_black,the_phone_company,black,95.65,208.0,504,smart_phones_pdas,5,cell_phones
1475,the_phone_company_smart_phones_6line_screen_m21_black,the_phone_company,black,105.77,230.0,504,smart_phones_pdas,5,cell_phones
1476,the_phone_company_smart_phones_320_x_320_m86_black,the_phone_company,black,132.44,288.0,504,smart_phones_pdas,5,cell_phones
1477,the_phone_company_smart_phones_unlocked_m300_black,the_phone_company,black,122.78,267.0,504,smart_phones_pdas,5,cell_phones
1478,the_phone_company_smart_phones_expert_m400_black,the_phone_company,black,137.96,300.0,504,smart_phones_pdas,5,cell_phones
1479,the_phone_company_smart_phones_unlocked_international_m800_black,the_phone_company,black,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1480,the_phone_company_smart_phones_without_camera_e100_grey,the_phone_company,grey,65.77,129.0,504,smart_phones_pdas,5,cell_phones
1481,the_phone_company_microsoft_windows_mobile_m200_grey,the_phone_company,grey,105.31,229.0,504,smart_phones_pdas,5,cell_phones
1482,the_phone_company_smart_phones_4_gb_of_memory_m300_grey,the_phone_company,grey,109.91,239.0,504,smart_phones_pdas,5,cell_phones
1483,the_phone_company_smart_phones_8_gb_of_memory_m400_grey,the_phone_company,grey,123.7,269.0,504,smart_phones_pdas,5,cell_phones
1484,the_phone_company_smart_phones_160x160_m26_grey,the_phone_company,grey,95.65,208.0,504,smart_phones_pdas,5,cell_phones
1485,the_phone_company_smart_phones_6line_screen_m21_grey,the_phone_company,grey,105.77,230.0,504,smart_phones_pdas,5,cell_phones
1486,the_phone_company_smart_phones_320_x_320_m86_grey,the_phone_company,grey,132.44,288.0,504,smart_phones_pdas,5,cell_phones
1487,the_phone_company_smart_phones_unlocked_m300_grey,the_phone_company,grey,122.78,267.0,504,smart_phones_pdas,5,cell_phones
1488,the_phone_company_smart_phones_expert_m400_grey,the_phone_company,grey,137.96,300.0,504,smart_phones_pdas,5,cell_phones
1489,the_phone_company_smart_phones_unlocked_international_m800_grey,the_phone_company,grey,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1490,the_phone_company_smart_phones_without_camera_e100_white,the_phone_company,white,65.77,129.0,504,smart_phones_pdas,5,cell_phones
1491,the_phone_company_microsoft_windows_mobile_m200_white,the_phone_company,white,105.31,229.0,504,smart_phones_pdas,5,cell_phones
1492,the_phone_company_smart_phones_4_gb_of_memory_m300_white,the_phone_company,white,109.91,239.0,504,smart_phones_pdas,5,cell_phones
1493,the_phone_company_smart_phones_8_gb_of_memory_m400_white,the_phone_company,white,123.7,269.0,504,smart_phones_pdas,5,cell_phones
1494,the_phone_company_smart_phones_160x160_m26_white,the_phone_company,white,95.65,208.0,504,smart_phones_pdas,5,cell_phones
1495,the_phone_company_smart_phones_6line_screen_m21_white,the_phone_company,white,105.77,230.0,504,smart_phones_pdas,5,cell_phones
1496,the_phone_company_smart_phones_320_x_320_m86_white,the_phone_company,white,132.44,288.0,504,smart_phones_pdas,5,cell_phones
1497,the_phone_company_smart_phones_unlocked_m300_white,the_phone_company,white,122.78,267.0,504,smart_phones_pdas,5,cell_phones
1498,the_phone_company_smart_phones_expert_m400_white,the_phone_company,white,137.96,300.0,504,smart_phones_pdas,5,cell_phones
1499,the_phone_company_smart_phones_unlocked_international_m800_white,the_phone_company,white,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1500,the_phone_company_smart_phones_without_camera_e100_pink,the_phone_company,pink,65.77,129.0,504,smart_phones_pdas,5,cell_phones
1501,the_phone_company_microsoft_windows_mobile_m200_pink,the_phone_company,pink,105.31,229.0,504,smart_phones_pdas,5,cell_phones
1502,the_phone_company_smart_phones_4_gb_of_memory_m300_pink,the_phone_company,pink,109.91,239.0,504,smart_phones_pdas,5,cell_phones
1503,the_phone_company_smart_phones_8_gb_of_memory_m400_pink,the_phone_company,pink,123.7,269.0,504,smart_phones_pdas,5,cell_phones
1504,the_phone_company_smart_phones_160x160_m26_pink,the_phone_company,pink,95.65,208.0,504,smart_phones_pdas,5,cell_phones
1505,the_phone_company_smart_phones_6line_screen_m21_pink,the_phone_company,pink,105.77,230.0,504,smart_phones_pdas,5,cell_phones
1506,the_phone_company_smart_phones_320_x_320_m86_pink,the_phone_company,pink,132.44,288.0,504,smart_phones_pdas,5,cell_phones
1507,the_phone_company_smart_phones_unlocked_m300_pink,the_phone_company,pink,122.78,267.0,504,smart_phones_pdas,5,cell_phones
1508,the_phone_company_smart_phones_expert_m400_pink,the_phone_company,pink,137.96,300.0,504,smart_phones_pdas,5,cell_phones
1509,the_phone_company_smart_phones_unlocked_international_m800_pink,the_phone_company,pink,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1510,the_phone_company_smart_phones_without_camera_e100_gold,the_phone_company,gold,65.77,129.0,504,smart_phones_pdas,5,cell_phones
1511,the_phone_company_microsoft_windows_mobile_m200_gold,the_phone_company,gold,105.31,229.0,504,smart_phones_pdas,5,cell_phones
1512,the_phone_company_smart_phones_4_gb_of_memory_m300_gold,the_phone_company,gold,109.91,239.0,504,smart_phones_pdas,5,cell_phones
1513,the_phone_company_smart_phones_8_gb_of_memory_m400_gold,the_phone_company,gold,123.7,269.0,504,smart_phones_pdas,5,cell_phones
1514,the_phone_company_smart_phones_160x160_m26_gold,the_phone_company,gold,95.65,208.0,504,smart_phones_pdas,5,cell_phones
1515,the_phone_company_smart_phones_6line_screen_m21_gold,the_phone_company,gold,105.77,230.0,504,smart_phones_pdas,5,cell_phones
1516,the_phone_company_smart_phones_320_x_320_m86_gold,the_phone_company,gold,132.44,288.0,504,smart_phones_pdas,5,cell_phones
1517,the_phone_company_smart_phones_unlocked_m300_gold,the_phone_company,gold,122.78,267.0,504,smart_phones_pdas,5,cell_phones
1518,the_phone_company_smart_phones_expert_m400_gold,the_phone_company,gold,137.96,300.0,504,smart_phones_pdas,5,cell_phones
1519,the_phone_company_smart_phones_unlocked_international_m800_gold,the_phone_company,gold,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1520,the_phone_company_pda_wifi_35inch_m200_black,the_phone_company,black,128.76,280.0,504,smart_phones_pdas,5,cell_phones
1521,the_phone_company_pda_wifi_37inch_m250_black,the_phone_company,black,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1522,the_phone_company_pda_wifi_47inch_l290_black,the_phone_company,black,125.9,380.0,504,smart_phones_pdas,5,cell_phones
1523,the_phone_company_pda_phone_35_inches_m320_black,the_phone_company,black,137.5,299.0,504,smart_phones_pdas,5,cell_phones
1524,the_phone_company_pda_phone_37_inches_m340_black,the_phone_company,black,151.76,330.0,504,smart_phones_pdas,5,cell_phones
1525,the_phone_company_pda_phone_47_inches_l360_black,the_phone_company,black,133.19,402.0,504,smart_phones_pdas,5,cell_phones
1526,the_phone_company_pda_phone_unlocked_37_inches_m510_black,the_phone_company,black,109.45,238.0,504,smart_phones_pdas,5,cell_phones
1527,the_phone_company_pda_phone_unlocked_35_inches_m530_black,the_phone_company,black,123.24,268.0,504,smart_phones_pdas,5,cell_phones
1528,the_phone_company_pda_phone_unlocked_47_inches_l550_black,the_phone_company,black,100.06,302.0,504,smart_phones_pdas,5,cell_phones
1529,the_phone_company_pda_handheld_35_inch_m610_black,the_phone_company,black,117.27,255.0,504,smart_phones_pdas,5,cell_phones
1530,the_phone_company_pda_handheld_37_inch_m630_black,the_phone_company,black,122.32,266.0,504,smart_phones_pdas,5,cell_phones
1531,the_phone_company_pda_handheld_47_inch_l650_black,the_phone_company,black,128.88,389.0,504,smart_phones_pdas,5,cell_phones
1532,the_phone_company_pda_palm_35_inch_m810_black,the_phone_company,black,128.76,280.0,504,smart_phones_pdas,5,cell_phones
1533,the_phone_company_pda_palm_37_inch_m830_black,the_phone_company,black,137.5,299.0,504,smart_phones_pdas,5,cell_phones
1534,the_phone_company_pda_palm_47_inch_l850_black,the_phone_company,black,131.87,398.0,504,smart_phones_pdas,5,cell_phones
1535,the_phone_company_pda_gps_phone_35_inch_m910_black,the_phone_company,black,123.24,268.0,504,smart_phones_pdas,5,cell_phones
1536,the_phone_company_pda_gps_phone_37_inch_m930_black,the_phone_company,black,137.04,298.0,504,smart_phones_pdas,5,cell_phones
1537,the_phone_company_pda_gps_phone_47_inch_l950_black,the_phone_company,black,121.93,368.0,504,smart_phones_pdas,5,cell_phones
1538,the_phone_company_pda_wifi_35inch_m200_silver,the_phone_company,silver,128.76,280.0,504,smart_phones_pdas,5,cell_phones
1539,the_phone_company_pda_wifi_37inch_m250_silver,the_phone_company,silver,142.56,310.0,504,smart_phones_pdas,5,cell_phones
1540,the_phone_company_pda_wifi_47inch_l290_silver,the_phone_company,silver,125.9,380.0,504,smart_phones_pdas,5,cell_phones
1541,the_phone_company_pda_phone_35_inches_m320_silver,the_phone_company,silver,137.5,299.0,504,smart_phones_pdas,5,cell_phones
1542,the_phone_company_pda_phone_37_inches_m340_silver,the_phone_company,silver,151.76,330.0,504,smart_phones_pdas,5,cell_phones
1543,the_phone_company_pda_phone_47_inches_l360_silver,the_phone_company,silver,133.19,402.0,504,smart_phones_pdas,5,cell_phones
1544,the_phone_company_pda_phone_unlocked_37_inches_m510_silver,the_phone_company,silver,109.45,238.0,504,smart_phones_pdas,5,cell_phones
1545,the_phone_company_pda_phone_unlocked_35_inches_m530_silver,the_phone_company,silver,123.24,268.0,504,smart_phones_pdas,5,cell_phones
1546,the_phone_company_pda_phone_unlocked_47_inches_l550_silver,the_phone_company,silver,100.06,302.0,504,smart_phones_pdas,5,cell_phones
1547,the_phone_company_pda_handheld_35_inch_m610_silver,the_phone_company,silver,117.27,255.0,504,smart_phones_pdas,5,cell_phones
1548,the_phone_company_pda_handheld_37_inch_m630_silver,the_phone_company,silver,122.32,266.0,504,smart_phones_pdas,5,cell_phones
1549,the_phone_company_pda_handheld_47_inch_l650_silver,the_phone_company,silver,128.88,389.0,504,smart_phones_pdas,5,cell_phones
1550,the_phone_company_pda_palm_35_inch_m810_silver,the_phone_company,silver,128.76,280.0,504,smart_phones_pdas,5,cell_phones
1551,the_phone_company_pda_palm_37_inch_m830_silver,the_phone_company,silver,137.5,299.0,504,smart_phones_pdas,5,cell_phones
